code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688450,光格科技,1,1.688450,2025-11-20,28.54,27.99,28.73,27.72,9875,27782618.00,3.55,-1.76,-0.50,2.02,2,604,28.49
688450,光格科技,1,1.688450,2025-11-21,27.90,26.52,28.43,26.26,9916,26867454.00,7.75,-5.25,-1.47,2.03,2,604,28.49
688450,光格科技,1,1.688450,2025-11-24,26.46,27.24,27.38,26.46,6730,18115455.00,3.47,2.71,0.72,1.38,2,604,28.49
688450,光格科技,1,1.688450,2025-11-25,27.41,27.65,27.95,27.33,6269,17370145.00,2.28,1.51,0.41,1.28,2,604,28.49
688450,光格科技,1,1.688450,2025-11-26,27.79,27.20,28.00,27.19,6581,18169201.00,2.93,-1.63,-0.45,1.34,2,604,28.49
688450,光格科技,1,1.688450,2025-11-27,27.21,27.61,27.75,27.03,6724,18479841.00,2.65,1.51,0.41,1.37,2,604,28.49
688450,光格科技,1,1.688450,2025-11-28,27.62,28.23,28.23,27.36,6511,18119591.00,3.15,2.25,0.62,1.33,2,604,28.49
688450,光格科技,1,1.688450,2025-12-01,27.70,27.61,28.46,27.54,9889,27703837.00,3.26,-2.20,-0.62,2.02,2,604,28.49
688450,光格科技,1,1.688450,2025-12-02,27.80,27.65,27.80,27.30,6166,16989853.00,1.81,0.14,0.04,1.26,2,604,28.49
688450,光格科技,1,1.688450,2025-12-03,27.50,27.74,27.79,27.45,6330,17471001.00,1.23,0.33,0.09,1.29,2,604,28.49
688450,光格科技,1,1.688450,2025-12-04,27.78,27.73,27.91,27.35,10406,28739099.00,2.02,-0.04,-0.01,2.13,2,604,28.49
688450,光格科技,1,1.688450,2025-12-05,27.88,27.96,28.21,27.55,10909,30437732.00,2.38,0.83,0.23,2.23,2,604,28.49
688450,光格科技,1,1.688450,2025-12-08,28.22,28.24,28.40,28.00,8735,24653338.00,1.43,1.00,0.28,1.79,2,604,28.49
