code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688257,新锐股份,1,1.688257,2025-11-20,26.00,26.21,26.65,26.00,27574,72489191.00,2.48,-0.19,-0.05,1.09,2,1027,26.26
688257,新锐股份,1,1.688257,2025-11-21,26.18,25.55,26.64,25.47,49665,128735504.00,4.46,-2.52,-0.66,1.97,2,1027,26.26
688257,新锐股份,1,1.688257,2025-11-24,25.55,25.59,25.95,24.83,43628,111071655.00,4.38,0.16,0.04,1.73,2,1027,26.26
688257,新锐股份,1,1.688257,2025-11-25,25.82,25.99,26.35,25.52,30442,79123547.00,3.24,1.56,0.40,1.21,2,1027,26.26
688257,新锐股份,1,1.688257,2025-11-26,26.07,25.55,26.55,25.50,46073,120004638.00,4.04,-1.69,-0.44,1.83,2,1027,26.26
688257,新锐股份,1,1.688257,2025-11-27,25.27,25.26,25.63,24.22,89660,223752393.00,5.52,-1.14,-0.29,3.55,2,1027,26.26
688257,新锐股份,1,1.688257,2025-11-28,25.34,26.61,26.87,25.11,76477,200585433.00,6.97,5.34,1.35,3.03,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-01,26.82,26.40,26.86,26.27,44394,117798347.00,2.22,-0.79,-0.21,1.76,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-02,26.47,26.39,26.86,26.11,33034,87665383.00,2.84,-0.04,-0.01,1.31,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-03,26.60,28.06,28.39,26.42,94419,259783697.00,7.46,6.33,1.67,3.74,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-04,28.11,27.83,28.75,27.71,70470,198768984.00,3.71,-0.82,-0.23,2.79,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-05,27.73,28.33,28.76,27.38,47467,133798617.00,4.96,1.80,0.50,1.88,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-08,28.35,31.57,32.20,28.35,130644,400763370.00,13.59,11.44,3.24,5.18,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-09,31.00,32.01,32.10,30.91,68545,217753145.00,3.77,1.39,0.44,2.72,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-10,32.00,31.96,32.33,31.64,48813,156149212.00,2.16,-0.16,-0.05,1.93,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-11,32.00,31.96,32.58,31.55,46225,147977991.00,3.22,0.00,0.00,1.83,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-12,31.80,32.90,33.18,31.80,72239,236244422.00,4.32,2.94,0.94,2.86,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-15,33.10,33.20,33.88,32.58,76464,254584237.00,3.95,0.91,0.30,3.03,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-16,32.75,31.46,32.93,30.96,81336,257610436.00,5.93,-5.24,-1.74,3.22,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-17,31.45,31.55,31.76,30.08,68859,212907014.00,5.34,0.29,0.09,2.73,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-18,31.49,31.49,31.98,31.28,34296,108439041.00,2.22,-0.19,-0.06,1.36,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-19,31.89,31.27,32.30,31.13,35124,111114329.00,3.72,-0.70,-0.22,1.39,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-22,31.48,31.59,32.50,30.82,49945,157722430.00,5.37,1.02,0.32,1.98,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-23,31.60,31.68,32.00,31.35,25217,79872643.00,2.06,0.28,0.09,1.00,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-24,31.88,32.23,33.56,31.23,89045,289398127.00,7.35,1.74,0.55,3.53,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-25,32.38,33.54,33.96,31.91,74947,248437739.00,6.36,4.06,1.31,2.97,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-26,33.52,34.90,35.00,33.22,86786,300260871.00,5.31,4.05,1.36,3.44,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-29,34.91,34.90,35.50,34.02,70720,245915929.00,4.24,0.00,0.00,2.80,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-30,34.40,34.96,35.25,34.06,71660,248205708.00,3.41,0.17,0.06,2.84,2,1027,26.26
688257,新锐股份,1,1.688257,2025-12-31,34.80,34.28,35.29,33.63,57300,196410022.00,4.75,-1.95,-0.68,2.27,2,1027,26.26
688257,新锐股份,1,1.688257,2026-01-05,34.28,35.61,35.92,33.50,67478,235408770.00,7.06,3.88,1.33,2.67,2,1027,26.26
688257,新锐股份,1,1.688257,2026-01-06,35.63,37.24,37.68,35.41,73732,270643999.00,6.37,4.58,1.63,2.92,2,1027,26.26
688257,新锐股份,1,1.688257,2026-01-07,36.88,38.83,39.28,36.72,100541,385650216.00,6.87,4.27,1.59,3.98,2,1027,26.26
688257,新锐股份,1,1.688257,2026-01-08,38.83,39.85,40.49,38.59,108439,430555954.00,4.89,2.63,1.02,4.30,2,1027,26.26
688257,新锐股份,1,1.688257,2026-01-09,39.85,41.16,41.36,38.11,116758,469235819.00,8.16,3.29,1.31,4.63,2,1027,26.26
688257,新锐股份,1,1.688257,2026-01-12,42.00,41.26,42.60,41.17,82320,343116659.00,3.47,0.24,0.10,3.26,2,1027,26.26
688257,新锐股份,1,1.688257,2026-01-13,41.50,41.36,42.32,40.63,64583,268002186.00,4.10,0.24,0.10,2.56,2,1027,26.26
688257,新锐股份,1,1.688257,2026-01-14,41.40,41.39,42.50,40.60,66847,277161065.00,4.59,0.07,0.03,2.65,2,1027,26.26
688257,新锐股份,1,1.688257,2026-01-15,41.14,41.78,41.98,40.86,54558,226564305.00,2.71,0.94,0.39,2.16,2,1027,26.26
688257,新锐股份,1,1.688257,2026-01-16,42.50,45.05,45.68,42.01,94117,414423251.00,8.78,7.83,3.27,3.73,2,1027,26.26
