code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688206,概伦电子,1,1.688206,2025-11-20,34.50,33.80,35.69,33.38,62993,215258416.00,6.65,-2.68,-0.93,1.45,2,973,34.73
688206,概伦电子,1,1.688206,2025-11-21,32.99,31.92,33.66,31.92,61128,199063646.00,5.15,-5.56,-1.88,1.40,2,973,34.73
688206,概伦电子,1,1.688206,2025-11-24,32.34,32.58,33.30,32.07,50329,164020369.00,3.85,2.07,0.66,1.16,2,973,34.73
688206,概伦电子,1,1.688206,2025-11-25,32.73,33.02,33.51,32.60,48315,160269367.00,2.79,1.35,0.44,1.11,2,973,34.73
688206,概伦电子,1,1.688206,2025-11-26,33.02,33.77,34.87,33.00,60462,206201929.00,5.66,2.27,0.75,1.39,2,973,34.73
688206,概伦电子,1,1.688206,2025-11-27,34.08,36.67,37.57,33.66,147685,531025057.00,11.58,8.59,2.90,3.39,2,973,34.73
688206,概伦电子,1,1.688206,2025-11-28,35.55,36.09,37.16,34.76,103938,371680961.00,6.54,-1.58,-0.58,2.39,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-01,36.33,35.40,36.50,34.66,81277,286140655.00,5.10,-1.91,-0.69,1.87,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-02,36.10,35.04,36.99,35.01,61370,219403247.00,5.59,-1.02,-0.36,1.41,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-03,35.06,34.39,35.33,34.23,43378,150367035.00,3.14,-1.86,-0.65,1.00,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-04,34.30,35.04,35.12,34.15,44062,153125063.00,2.82,1.89,0.65,1.01,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-05,35.02,35.11,35.16,34.13,42217,146187236.00,2.94,0.20,0.07,0.97,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-08,35.11,36.15,36.77,35.10,57587,207368554.00,4.76,2.96,1.04,1.32,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-09,35.94,35.10,36.06,35.01,43331,153719952.00,2.90,-2.90,-1.05,1.00,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-10,35.05,35.41,35.48,34.33,33129,115554712.00,3.28,0.88,0.31,0.76,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-11,35.37,34.26,35.54,34.17,40294,139727822.00,3.87,-3.25,-1.15,0.93,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-12,34.26,35.58,35.76,33.66,57966,201856942.00,6.13,3.85,1.32,1.33,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-15,35.28,33.79,35.46,33.72,56080,192226554.00,4.89,-5.03,-1.79,1.29,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-16,33.78,33.43,34.05,33.05,28973,96833501.00,2.96,-1.07,-0.36,0.67,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-17,33.15,34.06,34.18,32.72,38040,127189995.00,4.37,1.88,0.63,0.87,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-18,33.75,33.77,34.18,33.48,34574,117053926.00,2.06,-0.85,-0.29,0.79,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-19,34.11,33.78,34.66,33.50,36420,123926846.00,3.44,0.03,0.01,0.84,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-22,34.00,34.98,35.57,33.89,49145,172148335.00,4.97,3.55,1.20,1.13,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-23,35.01,34.82,35.62,34.70,32925,115605239.00,2.63,-0.46,-0.16,0.76,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-24,34.70,35.59,35.86,34.60,41834,147692724.00,3.62,2.21,0.77,0.96,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-25,35.70,35.33,35.77,34.96,30834,108964692.00,2.28,-0.73,-0.26,0.71,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-26,35.66,35.49,35.86,35.06,41600,147884333.00,2.26,0.45,0.16,0.96,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-29,35.28,35.03,35.95,34.93,31073,109992961.00,2.87,-1.30,-0.46,0.71,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-30,34.90,35.38,35.80,34.90,33369,118125707.00,2.57,1.00,0.35,0.77,2,973,34.73
688206,概伦电子,1,1.688206,2025-12-31,35.46,34.83,35.68,34.69,30701,107623174.00,2.80,-1.55,-0.55,0.71,2,973,34.73
688206,概伦电子,1,1.688206,2026-01-05,34.98,36.50,36.75,34.98,60036,217072273.00,5.08,4.79,1.67,1.38,2,973,34.73
688206,概伦电子,1,1.688206,2026-01-06,36.87,36.54,37.25,36.19,46081,169054015.00,2.90,0.11,0.04,1.06,2,973,34.73
688206,概伦电子,1,1.688206,2026-01-07,36.62,37.87,38.40,36.50,75492,283766547.00,5.20,3.64,1.33,1.73,2,973,34.73
688206,概伦电子,1,1.688206,2026-01-08,37.76,37.87,38.40,37.55,56280,213646850.00,2.24,0.00,0.00,1.29,2,973,34.73
688206,概伦电子,1,1.688206,2026-01-09,37.74,39.75,39.89,37.20,86064,333267887.00,7.10,4.96,1.88,1.98,2,973,34.73
688206,概伦电子,1,1.688206,2026-01-12,39.75,40.05,40.48,39.08,86085,342047631.00,3.52,0.75,0.30,1.98,2,973,34.73
688206,概伦电子,1,1.688206,2026-01-13,40.41,38.53,41.22,38.38,79453,314783786.00,7.09,-3.80,-1.52,1.83,2,973,34.73
688206,概伦电子,1,1.688206,2026-01-14,38.76,39.19,40.37,38.50,70412,278015343.00,4.85,1.71,0.66,1.62,2,973,34.73
688206,概伦电子,1,1.688206,2026-01-15,39.27,39.50,39.90,38.22,53401,208339139.00,4.29,0.79,0.31,1.23,2,973,34.73
688206,概伦电子,1,1.688206,2026-01-16,39.80,40.86,41.22,39.73,72771,295588279.00,3.77,3.44,1.36,1.67,2,973,34.73
