code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688297,中无人机,1,1.688297,2025-11-20,48.31,47.65,48.68,47.64,52431,251805682.00,2.13,-2.54,-1.24,0.78,2,864,48.89
688297,中无人机,1,1.688297,2025-11-21,47.22,47.18,48.67,45.98,82269,387887050.00,5.65,-0.99,-0.47,1.22,2,864,48.89
688297,中无人机,1,1.688297,2025-11-24,46.34,49.26,49.26,46.11,129377,623173120.00,6.68,4.41,2.08,1.92,2,864,48.89
688297,中无人机,1,1.688297,2025-11-25,48.50,47.36,48.59,47.11,118382,567415851.00,3.00,-3.86,-1.90,1.75,2,864,48.89
688297,中无人机,1,1.688297,2025-11-26,47.01,45.66,47.32,45.42,100757,462150527.00,4.01,-3.59,-1.70,1.49,2,864,48.89
688297,中无人机,1,1.688297,2025-11-27,45.57,46.04,46.26,45.13,53577,245434857.00,2.47,0.83,0.38,0.79,2,864,48.89
688297,中无人机,1,1.688297,2025-11-28,46.10,45.90,46.28,45.44,50880,233059693.00,1.82,-0.30,-0.14,0.75,2,864,48.89
688297,中无人机,1,1.688297,2025-12-01,45.90,45.89,46.58,45.87,56808,261916717.00,1.55,-0.02,-0.01,0.84,2,864,48.89
688297,中无人机,1,1.688297,2025-12-02,45.67,44.98,46.07,44.91,62221,282508364.00,2.53,-1.98,-0.91,0.92,2,864,48.89
688297,中无人机,1,1.688297,2025-12-03,44.88,44.19,44.98,43.90,52504,232569453.00,2.40,-1.76,-0.79,0.78,2,864,48.89
688297,中无人机,1,1.688297,2025-12-04,44.20,44.38,44.68,43.89,35011,155327324.00,1.79,0.43,0.19,0.52,2,864,48.89
688297,中无人机,1,1.688297,2025-12-05,44.67,45.15,45.23,44.06,44186,197578869.00,2.64,1.74,0.77,0.65,2,864,48.89
688297,中无人机,1,1.688297,2025-12-08,45.35,45.25,45.99,45.18,57922,264441665.00,1.79,0.22,0.10,0.86,2,864,48.89
688297,中无人机,1,1.688297,2025-12-09,45.15,45.26,45.65,44.73,50145,226888235.00,2.03,0.02,0.01,0.74,2,864,48.89
688297,中无人机,1,1.688297,2025-12-10,45.00,45.57,45.72,44.77,51603,234255704.00,2.10,0.68,0.31,0.76,2,864,48.89
688297,中无人机,1,1.688297,2025-12-11,45.75,45.65,46.09,45.50,60890,278614350.00,1.29,0.18,0.08,0.90,2,864,48.89
688297,中无人机,1,1.688297,2025-12-12,45.60,46.91,47.39,45.30,149090,693265511.00,4.58,2.76,1.26,2.21,2,864,48.89
688297,中无人机,1,1.688297,2025-12-15,46.98,47.60,48.26,46.82,92932,443459998.00,3.07,1.47,0.69,1.38,2,864,48.89
