code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688439,振华风光,1,1.688439,2022-08-26,94.76,98.94,104.76,93.96,303976,3035226493.00,16.43,50.48,33.19,71.05,2,822,65.75
688439,振华风光,1,1.688439,2022-08-29,98.58,110.92,113.96,96.88,143928,1537527455.00,17.26,12.11,11.98,33.64,2,822,65.75
688439,振华风光,1,1.688439,2022-08-30,112.59,108.44,115.77,106.98,93147,1052483002.00,7.92,-2.24,-2.48,21.77,2,822,65.75
688439,振华风光,1,1.688439,2022-08-31,108.24,112.36,113.99,104.77,80383,894922996.00,8.50,3.61,3.92,18.79,2,822,65.75
688439,振华风光,1,1.688439,2022-09-01,112.36,105.73,114.50,102.09,90278,974830526.00,11.04,-5.90,-6.63,21.10,2,822,65.75
688439,振华风光,1,1.688439,2022-09-02,105.76,117.26,117.26,104.76,72984,829668351.00,11.82,10.91,11.53,17.06,2,822,65.75
688439,振华风光,1,1.688439,2022-09-05,115.26,114.11,116.06,110.26,52785,602239137.00,4.95,-2.69,-3.15,12.34,2,822,65.75
688439,振华风光,1,1.688439,2022-09-06,113.66,118.76,120.74,112.84,43421,517587030.00,6.92,4.08,4.65,10.15,2,822,65.75
688439,振华风光,1,1.688439,2022-09-07,118.16,116.75,123.94,115.67,42307,510901847.00,6.96,-1.69,-2.01,9.89,2,822,65.75
688439,振华风光,1,1.688439,2022-09-08,116.76,125.28,127.12,116.76,48531,601403977.00,8.87,7.31,8.53,11.34,2,822,65.75
688439,振华风光,1,1.688439,2022-09-09,123.85,126.43,126.99,120.96,34213,428290019.00,4.81,0.92,1.15,8.00,2,822,65.75
688439,振华风光,1,1.688439,2022-09-13,126.76,123.93,126.76,121.32,28428,353786761.00,4.30,-1.98,-2.50,6.65,2,822,65.75
688439,振华风光,1,1.688439,2022-09-14,121.57,127.97,130.36,121.37,32485,414844239.00,7.25,3.26,4.04,7.59,2,822,65.75
688439,振华风光,1,1.688439,2022-09-15,127.76,128.76,128.76,122.16,33177,419574920.00,5.16,0.62,0.79,7.76,2,822,65.75
688439,振华风光,1,1.688439,2022-09-16,127.51,126.46,134.26,125.26,35772,469498662.00,6.99,-1.79,-2.30,8.36,2,822,65.75
688439,振华风光,1,1.688439,2022-09-19,126.46,121.35,130.25,118.76,41623,519439984.00,9.09,-4.04,-5.11,9.73,2,822,65.75
688439,振华风光,1,1.688439,2022-09-20,120.59,120.26,123.59,117.15,32636,395935030.00,5.31,-0.90,-1.09,7.63,2,822,65.75
688439,振华风光,1,1.688439,2022-09-21,119.34,119.86,122.05,118.15,22456,272527174.00,3.24,-0.33,-0.40,5.25,2,822,65.75
688439,振华风光,1,1.688439,2022-09-22,118.76,125.78,130.75,117.77,28015,356641038.00,10.83,4.94,5.92,6.55,2,822,65.75
688439,振华风光,1,1.688439,2022-09-23,125.50,122.11,130.24,120.42,21176,265079866.00,7.81,-2.92,-3.67,4.95,2,822,65.75
688439,振华风光,1,1.688439,2022-09-26,121.76,127.46,130.56,120.66,26714,342117261.00,8.11,4.38,5.35,6.24,2,822,65.75
688439,振华风光,1,1.688439,2022-09-27,126.24,129.26,132.64,125.52,20069,261692081.00,5.59,1.41,1.80,4.69,2,822,65.75
688439,振华风光,1,1.688439,2022-09-28,129.01,126.80,130.73,122.07,21679,275615604.00,6.70,-1.90,-2.46,5.07,2,822,65.75
688439,振华风光,1,1.688439,2022-09-29,127.18,127.76,130.91,123.86,16479,211962406.00,5.56,0.76,0.96,3.85,2,822,65.75
688439,振华风光,1,1.688439,2022-09-30,127.21,114.66,127.52,114.66,23239,286581212.00,10.07,-10.25,-13.10,5.43,2,822,65.75
688439,振华风光,1,1.688439,2022-10-10,114.72,116.37,121.34,112.76,28085,333323284.00,7.48,1.49,1.71,6.56,2,822,65.75
688439,振华风光,1,1.688439,2022-10-11,115.77,119.44,120.73,111.39,19474,231906868.00,8.03,2.64,3.07,4.55,2,822,65.75
688439,振华风光,1,1.688439,2022-10-12,118.08,126.18,126.73,116.76,13554,166663323.00,8.35,5.64,6.74,3.17,2,822,65.75
