code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688475,萤石网络,1,1.688475,2022-12-28,19.63,17.11,20.17,16.94,441142,1173869981.00,16.45,-12.84,-2.52,52.66,2,740,19.63
688475,萤石网络,1,1.688475,2022-12-29,16.72,16.66,17.29,16.06,195930,480625515.00,7.19,-2.63,-0.45,23.39,2,740,19.63
688475,萤石网络,1,1.688475,2022-12-30,17.37,17.60,17.84,16.88,161058,414835446.00,5.76,5.64,0.94,19.23,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-03,17.54,18.94,19.28,17.19,149767,407444812.00,11.88,7.61,1.34,16.98,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-04,18.52,18.99,19.28,18.37,73127,202324502.00,4.80,0.26,0.05,8.29,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-05,19.21,19.66,20.06,18.90,134641,388235915.00,6.11,3.53,0.67,15.27,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-06,19.68,19.74,20.10,19.15,105786,303251156.00,4.83,0.41,0.08,12.00,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-09,19.65,19.71,20.36,19.44,80193,233352216.00,4.66,-0.15,-0.03,9.09,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-10,19.65,20.34,20.45,19.46,87943,258084211.00,5.02,3.20,0.63,9.97,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-11,20.15,19.84,20.65,19.65,67272,198389633.00,4.92,-2.46,-0.50,7.63,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-12,19.96,19.81,20.11,19.56,57506,167290810.00,2.77,-0.15,-0.03,6.52,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-13,19.81,19.84,20.02,19.36,47809,138305968.00,3.33,0.15,0.03,5.42,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-16,19.76,20.38,20.72,19.72,70429,208623527.00,5.04,2.72,0.54,7.99,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-17,20.44,20.86,21.19,20.28,53574,162866486.00,4.47,2.36,0.48,6.07,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-18,20.79,21.29,21.51,20.36,47359,145786820.00,5.51,2.06,0.43,5.37,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-19,21.09,21.58,22.01,21.04,36809,115918892.00,4.56,1.36,0.29,4.17,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-20,21.86,21.84,21.93,21.22,31003,97581999.00,3.29,1.20,0.26,3.52,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-30,21.94,23.67,23.68,21.78,82683,277149921.00,8.70,8.38,1.83,9.38,2,740,19.63
688475,萤石网络,1,1.688475,2023-01-31,23.44,23.93,24.10,23.29,43990,151837042.00,3.42,1.10,0.26,4.99,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-01,23.67,25.49,25.51,23.40,42010,148745632.00,8.82,6.52,1.56,4.76,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-02,25.54,26.21,26.77,24.87,69968,261695077.00,7.45,2.82,0.72,7.93,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-03,25.90,26.44,26.46,25.11,62409,232467400.00,5.15,0.88,0.23,7.08,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-06,25.86,26.49,26.77,25.66,41127,155823692.00,4.20,0.19,0.05,4.66,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-07,26.79,26.04,27.77,25.86,55867,217081517.00,7.21,-1.70,-0.45,6.33,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-08,26.29,26.36,27.19,26.01,55722,213130550.00,4.53,1.23,0.32,6.32,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-09,26.21,25.99,26.84,25.63,44458,168158242.00,4.59,-1.40,-0.37,5.04,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-10,25.89,25.02,26.34,24.65,71921,263104585.00,6.50,-3.73,-0.97,8.16,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-13,25.11,25.44,25.64,24.86,46838,171481235.00,3.12,1.68,0.42,5.31,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-14,25.28,24.73,25.59,24.66,36207,131941796.00,3.66,-2.79,-0.71,4.11,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-15,24.88,24.89,25.26,24.54,25906,93577576.00,2.91,0.65,0.16,2.94,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-16,25.06,24.85,25.71,24.49,52286,189789598.00,4.90,-0.16,-0.04,5.93,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-17,24.90,23.79,24.90,23.79,34664,122269766.00,4.47,-4.27,-1.06,3.93,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-20,23.72,25.20,25.22,23.52,48658,174643448.00,7.15,5.93,1.41,5.52,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-21,24.94,25.16,25.63,24.74,30329,110962209.00,3.53,-0.16,-0.04,3.44,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-22,24.65,24.69,25.27,24.48,23822,85689101.00,3.14,-1.87,-0.47,2.70,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-23,24.78,24.08,25.01,24.01,27673,97801223.00,4.05,-2.47,-0.61,3.14,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-24,24.10,23.69,24.36,23.60,22946,79717586.00,3.16,-1.62,-0.39,2.60,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-27,23.72,23.58,23.93,23.30,24797,85423275.00,2.66,-0.46,-0.11,2.81,2,740,19.63
688475,萤石网络,1,1.688475,2023-02-28,23.86,23.85,24.33,23.54,15951,55346400.00,3.35,1.15,0.27,1.81,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-01,23.81,24.60,24.96,23.81,28665,102115851.00,4.82,3.14,0.75,3.25,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-02,24.58,24.21,24.72,23.81,26923,94473789.00,3.70,-1.59,-0.39,3.05,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-03,24.08,24.22,24.35,23.59,19608,68383123.00,3.14,0.04,0.01,2.22,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-06,24.25,24.35,24.64,23.74,18281,64308668.00,3.72,0.54,0.13,2.07,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-07,24.38,23.43,24.51,23.38,21716,75372754.00,4.64,-3.78,-0.92,2.46,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-08,23.58,23.22,23.58,23.05,18516,62695867.00,2.26,-0.90,-0.21,2.10,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-09,23.39,23.58,23.72,22.98,16569,56456371.00,3.19,1.55,0.36,1.88,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-10,23.45,23.87,24.36,23.31,19865,69047328.00,4.45,1.23,0.29,2.25,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-13,24.08,25.04,25.48,23.65,39572,142946698.00,7.67,4.90,1.17,4.49,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-14,24.79,25.47,25.72,24.79,28391,104457026.00,3.71,1.72,0.43,3.22,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-15,25.55,25.15,26.57,25.11,26180,98128779.00,5.73,-1.26,-0.32,2.97,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-16,25.41,24.85,25.56,24.65,14558,52822157.00,3.62,-1.19,-0.30,1.65,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-17,24.63,27.40,27.58,24.63,59688,230660998.00,11.87,10.26,2.55,6.77,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-20,27.81,28.03,29.24,27.39,75767,310659865.00,6.75,2.30,0.63,8.59,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-21,27.65,27.04,28.31,26.95,26340,104346452.00,4.85,-3.53,-0.99,2.99,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-22,26.94,28.12,28.98,26.92,35063,142110863.00,7.62,3.99,1.08,3.98,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-23,27.93,28.01,28.14,27.15,41477,165571559.00,3.52,-0.39,-0.11,4.70,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-24,28.16,27.94,28.19,27.14,35874,143510826.00,3.75,-0.25,-0.07,4.07,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-27,27.94,27.77,28.76,27.21,26941,108550958.00,5.55,-0.61,-0.17,3.05,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-28,27.55,25.89,27.56,25.89,39536,151727134.00,6.01,-6.77,-1.88,4.48,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-29,25.89,25.91,26.67,25.79,26744,101402705.00,3.40,0.08,0.02,3.03,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-30,25.82,25.20,26.16,25.08,25669,94649378.00,4.17,-2.74,-0.71,2.91,2,740,19.63
688475,萤石网络,1,1.688475,2023-03-31,25.09,25.82,26.36,24.86,37002,138350449.00,5.95,2.46,0.62,4.20,2,740,19.63
688475,萤石网络,1,1.688475,2023-04-03,25.86,26.11,26.46,24.79,49396,183527822.00,6.47,1.12,0.29,5.60,2,740,19.63
688475,萤石网络,1,1.688475,2023-04-04,26.15,27.20,28.04,25.90,49639,195271331.00,8.20,4.17,1.09,5.63,2,740,19.63
688475,萤石网络,1,1.688475,2023-04-06,26.94,32.82,32.82,26.94,103066,458749948.00,21.62,20.66,5.62,11.69,2,740,19.63
688475,萤石网络,1,1.688475,2023-04-07,32.86,32.65,33.22,30.26,82252,375576423.00,9.02,-0.52,-0.17,9.33,2,740,19.63
688475,萤石网络,1,1.688475,2023-04-10,34.55,34.22,37.17,33.24,135527,683561856.00,12.04,4.81,1.57,15.37,2,740,19.63
