code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688369,致远互联,1,1.688369,2019-10-31,49.07,50.35,55.78,47.57,135409,1048891798.00,25.75,57.94,18.47,76.68,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-01,48.75,47.37,52.35,45.84,80437,600341725.00,12.93,-5.92,-2.98,45.55,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-04,48.06,46.49,48.39,45.98,51113,369345352.00,5.09,-1.86,-0.88,28.95,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-05,45.71,42.10,45.73,41.77,55591,370159573.00,8.52,-9.44,-4.39,31.48,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-06,41.75,41.69,43.25,41.35,26641,172081223.00,4.51,-0.97,-0.41,15.09,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-07,41.75,43.63,45.28,41.72,45391,302891310.00,8.54,4.65,1.94,25.70,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-08,43.22,42.96,45.70,42.83,37161,251171090.00,6.58,-1.54,-0.67,21.04,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-11,42.97,42.56,44.54,42.12,28336,187847896.00,5.63,-0.93,-0.40,16.05,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-12,43.07,40.94,44.04,40.52,31970,208592457.00,8.27,-3.81,-1.62,18.10,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-13,41.35,43.16,43.16,40.82,30067,194238209.00,5.72,5.42,2.22,17.03,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-14,43.37,42.22,43.57,42.12,30128,197940447.00,3.36,-2.18,-0.94,17.06,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-15,41.65,40.14,41.71,40.07,27643,173296821.00,3.88,-4.93,-2.08,15.65,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-18,40.72,40.42,40.98,39.79,18152,112352428.00,2.96,0.70,0.28,10.28,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-19,40.55,41.17,41.26,40.08,17934,112070250.00,2.92,1.86,0.75,10.16,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-20,41.02,39.64,41.22,39.20,22272,137500652.00,4.91,-3.72,-1.53,12.61,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-21,39.07,39.00,39.52,38.73,15658,93939724.00,1.99,-1.61,-0.64,8.87,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-22,39.01,37.28,39.46,36.92,21013,122829683.00,6.51,-4.41,-1.72,11.90,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-25,37.28,35.65,37.33,35.40,18692,103887559.00,5.18,-4.37,-1.63,10.59,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-26,35.73,35.39,36.09,35.19,11376,62480932.00,2.52,-0.73,-0.26,6.44,2,1513,31.88
688369,致远互联,1,1.688369,2019-11-27,35.63,35.78,35.90,35.31,9432,51870429.00,1.67,1.10,0.39,5.34,2,1513,31.88
