code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688981,中芯国际,1,1.688981,2020-07-16,95.00,82.92,95.00,80.00,5522480,47979122497.00,54.62,201.97,55.46,53.09,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-17,79.00,77.06,84.90,75.00,2195971,17397820616.00,11.94,-7.07,-5.86,21.11,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-20,77.19,79.17,80.51,70.02,2286412,17009808114.00,13.61,2.74,2.11,21.98,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-21,78.30,78.63,82.89,77.77,1619190,12981259120.00,6.47,-0.68,-0.54,15.57,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-22,77.80,79.57,81.78,77.20,1339817,10685591549.00,5.82,1.20,0.94,12.88,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-23,78.01,78.78,79.72,75.85,1229613,9548497138.00,4.86,-0.99,-0.79,11.82,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-24,77.50,71.95,78.12,71.52,1302095,9699541201.00,8.38,-8.67,-6.83,12.52,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-27,72.67,70.82,73.81,70.02,791214,5665581061.00,5.27,-1.57,-1.13,7.61,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-28,72.82,72.56,75.16,72.03,810452,5953796577.00,4.42,2.46,1.74,7.79,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-29,71.90,75.07,75.20,71.60,869453,6438181959.00,4.96,3.46,2.51,8.36,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-30,75.27,75.69,76.39,73.20,994487,7439948758.00,4.25,0.83,0.62,9.56,2,1338,27.46
688981,中芯国际,1,1.688981,2020-07-31,74.90,82.21,84.99,74.81,1572974,12436670717.00,13.45,8.61,6.52,15.12,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-03,85.40,84.00,87.88,83.77,1433459,12272537076.00,5.00,2.18,1.79,13.78,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-04,84.30,81.08,84.49,80.20,855097,6998969790.00,5.11,-3.48,-2.92,8.22,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-05,87.00,83.00,87.00,82.58,1172657,9906627157.00,5.45,2.37,1.92,11.27,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-06,82.00,84.82,85.88,81.11,1012207,8490921925.00,5.75,2.19,1.82,9.73,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-07,83.30,80.47,83.30,78.92,1118507,9063858255.00,5.16,-5.13,-4.35,10.75,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-10,78.32,77.89,79.65,76.86,723145,5640448514.00,3.47,-3.21,-2.58,6.95,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-11,77.80,76.40,78.80,76.33,544883,4224837727.00,3.17,-1.91,-1.49,5.24,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-12,76.33,75.23,76.92,73.78,554211,4145515555.00,4.11,-1.53,-1.17,5.33,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-13,75.81,75.18,76.66,74.86,378701,2870793404.00,2.39,-0.07,-0.05,3.64,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-14,75.00,75.55,75.77,74.45,299984,2253981310.00,1.76,0.49,0.37,2.88,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-17,75.00,76.02,76.45,74.00,571404,4296725179.00,3.24,0.62,0.47,5.49,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-18,76.18,74.28,76.18,74.09,605756,4518610642.00,2.75,-2.29,-1.74,5.82,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-19,74.00,71.84,74.00,71.77,609815,4420159223.00,3.00,-3.28,-2.44,5.86,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-20,71.20,72.10,73.09,70.86,343169,2482746397.00,3.10,0.36,0.26,3.30,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-21,72.71,71.87,72.93,71.50,255023,1838705598.00,1.98,-0.32,-0.23,2.45,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-24,72.00,72.00,72.85,70.72,356432,2556484744.00,2.96,0.18,0.13,3.43,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-25,72.29,70.82,72.80,70.80,351522,2513603578.00,2.78,-1.64,-1.18,3.38,2,1338,27.46
688981,中芯国际,1,1.688981,2020-08-26,70.69,66.26,71.45,65.51,837232,5706333210.00,8.39,-6.44,-4.56,8.05,2,1338,27.46
