code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688268,华特气体,1,1.688268,2025-11-20,60.71,59.00,61.03,58.90,15545,93277616.00,3.54,-1.91,-1.15,1.29,2,1469,60.15
688268,华特气体,1,1.688268,2025-11-21,58.21,59.84,62.86,57.80,40420,243379136.00,8.58,1.42,0.84,3.36,2,1469,60.15
688268,华特气体,1,1.688268,2025-11-24,60.90,60.73,61.24,59.12,26621,160132568.00,3.54,1.49,0.89,2.21,2,1469,60.15
688268,华特气体,1,1.688268,2025-11-25,60.10,59.82,61.23,59.40,28599,172902710.00,3.01,-1.50,-0.91,2.38,2,1469,60.15
688268,华特气体,1,1.688268,2025-11-26,59.58,58.20,59.80,58.00,29763,174551094.00,3.01,-2.71,-1.62,2.48,2,1469,60.15
688268,华特气体,1,1.688268,2025-11-27,58.17,57.45,59.16,57.40,17999,105044618.00,3.02,-1.29,-0.75,1.50,2,1469,60.15
688268,华特气体,1,1.688268,2025-11-28,57.50,58.00,58.02,57.03,15042,86766288.00,1.72,0.96,0.55,1.25,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-01,58.02,59.30,59.80,57.61,27619,162428064.00,3.78,2.24,1.30,2.30,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-02,59.00,58.40,59.84,58.37,19151,112841340.00,2.48,-1.52,-0.90,1.59,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-03,58.60,57.81,58.99,57.33,14378,83225312.00,2.84,-1.01,-0.59,1.20,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-04,57.60,57.97,58.19,56.31,15029,86107268.00,3.25,0.28,0.16,1.25,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-05,57.70,58.39,58.49,56.60,14621,84323598.00,3.26,0.72,0.42,1.22,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-08,58.34,58.59,59.18,57.55,36290,212007613.00,2.79,0.34,0.20,3.02,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-09,58.11,56.78,58.42,56.68,32073,184314103.00,2.97,-3.09,-1.81,2.67,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-10,56.58,57.66,57.87,56.50,20307,116267581.00,2.41,1.55,0.88,1.69,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-11,58.10,57.18,58.17,56.80,22522,129760189.00,2.38,-0.83,-0.48,1.87,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-12,57.07,59.25,59.39,56.71,40296,235330563.00,4.69,3.62,2.07,3.35,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-15,58.78,59.85,61.16,58.53,38183,229201237.00,4.44,1.01,0.60,3.18,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-16,59.85,59.32,60.29,58.04,32277,190632087.00,3.76,-0.89,-0.53,2.68,2,1469,60.15
688268,华特气体,1,1.688268,2025-12-17,59.03,59.14,59.32,56.66,36103,208952762.00,4.48,-0.30,-0.18,3.00,2,1469,60.15
